start,end,today,deviceid,state,lgaa,wards,farmer-sex,age,type-farming,crops-grown,crops-grown/cassava,crops-grown/maize,crops-grown/cocoa,crops-grown/plantain,crops-grown/kolanut,crops-grown/oil-palm,crops-grown/cashew,crops-grown/banana,crops-grown/yam,crops-grown/pineapple,crops-grown/vegetables,farm_gps,_farm_gps_latitude,_farm_gps_longitude,_farm_gps_altitude,_farm_gps_precision,owner_ship,farm_seedling,farm_seed,seedling_name,cultivation_practiced,fertilizer_practice,fertilizer_yes/fertilizer-type,size-farm-plot,cooperative_part,experience,start_date_of_planting,end_date_of_planting,highest_quantity,proposed_sell,previous_harvested,lowest_quantity,amount_sold,means_buy_sell,access-internet,access-water,access-storage,store_yes/storage-facility,sell-produce,market_sell_buy,marketing-product,yield-price,standard-living,farm-sense,farm-picture,data-collector,meta/instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index,_tags,_notes,_version,_duration,_submitted_by,_xform_id
2018-12-29T10:49:19.215+01,2018-12-30T09:59:32.505+01,12/29/2018,3.51696E+14,ON,akure_south,Oke-Aro,male,58,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.207864414233516 5.153908388339423 344.1869116590648 16.0,7.207864414,5.153908388,344.1869117,16,rentage,self_made,yes,,shifting,no,,unit-200-100,no,20,4/30/2018,7/24/2019,30,600000,480000,550000,480000,not_satisfied,yes,sometimes,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10587438?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546077521320.jpg,akindele_mutiu,uuid:fa92a46e-7315-4187-b5c0-8989319dab2b,39358032,fa92a46e-7315-4187-b5c0-8989319dab2b,12/30/2018 9:14,89,,-1,,,2.01812E+11,83413,denironyx,369774
2018-12-29T11:13:34.187+01,2018-12-30T10:11:17.500+01,12/29/2018,3.51696E+14,ON,akure_south,Oke-Aro,female,45,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.211954712021713 5.161155652196035 369.42787770201926 16.0,7.211954712,5.161155652,369.4278777,16,rentage,self_made,yes,,shifting,no,,unit-100-100,no,15,6/29/2018,7/29/2019,18,360000,280000,300000,280000,not_satisfied,no,no,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10587442?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546078810705.jpg,akindele_mutiu,uuid:3fbd8ffe-5760-4633-8616-48b7a3d564ea,39358034,3fbd8ffe-5760-4633-8616-48b7a3d564ea,12/30/2018 9:14,90,,-1,,,2.01812E+11,82663,denironyx,369774
2018-12-29T12:27:37.489+01,2018-12-30T10:11:50.202+01,12/29/2018,3.51696E+14,ON,akure_south,Oke-Aro,male,27,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,rentage,self_made,yes,,shifting,no,,unit-100-100,no,10,6/24/2018,9/23/2019,16,350000,280000,300000,280000,not_satisfied,yes,sometimes,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10587444?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546083304853.jpg,akindele_mutiu,uuid:bd7d8e9e-0e17-403d-8ac9-6dd9d9891e16,39358044,bd7d8e9e-0e17-403d-8ac9-6dd9d9891e16,12/30/2018 9:15,91,,-1,,,2.01812E+11,78253,denironyx,369774
2018-12-29T12:40:06.507+01,2018-12-30T10:12:18.757+01,12/29/2018,3.51696E+14,ON,akure_south,Oke-Aro,male,27,commercial,yam,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7.216144423803488 5.156979585325279 350.2629672082277 16.0,7.216144424,5.156979585,350.2629672,16,rentage,open-market,yes,,shifting,no,,unit-100-100,no,10,11/20/2018,11/20/2019,10,1300000,850000,900000,850000,not_satisfied,yes,sometimes,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10587468?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546084024539.jpg,akindele_mutiu,uuid:6625b8e5-660a-49ca-8761-27aa89487f1c,39358048,6625b8e5-660a-49ca-8761-27aa89487f1c,12/30/2018 9:15,92,,-1,,,2.01812E+11,77532,denironyx,369774
2018-12-29T13:28:53.076+01,2018-12-30T10:12:45.647+01,12/29/2018,3.51696E+14,ON,akure_south,Oke-Aro,male,42,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.213758577862681 5.15868496809529 352.78939268277344 6.0,7.213758578,5.158684968,352.7893927,6,rentage,self_made,yes,,shifting,yes,organic,unit-100-100,no,10,3/16/2018,7/28/2019,18,450000,400000,450000,420000,not_satisfied,yes,no,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10587471?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546086982377.jpg,akindele_mutiu,uuid:3016deb1-0423-46bc-8da2-ff6274518601,39358049,3016deb1-0423-46bc-8da2-ff6274518601,12/30/2018 9:16,93,,-1,,,2.01812E+11,74632,denironyx,369774
2018-12-28T08:20:40.384+01,2018-12-28T08:35:23.546+01,12/28/2018,3.51696E+14,ON,akure_south,Oke-Aro,male,25,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.211324168019311 5.159805876476772 349.513012690814 4.0,7.211324168,5.159805876,349.5130127,4,rentage,research-institute,yes,Federal College of Agric. Akure,shifting,yes,inorganic,unit-50-100,no,12,5/28/2018,5/28/2019,8,250000,7,1800000,150000,satisfied,yes,no,no,,open_market,Oja Oba,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10587531?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1545982500459.jpg,akindele_ahmed,uuid:c889cced-3edd-4c55-8dc6-bfac67992530,39358190,c889cced-3edd-4c55-8dc6-bfac67992530,12/30/2018 9:35,94,,-1,,,2.01812E+11,883,denironyx,369774
2018-12-29T09:00:43.773+01,2018-12-30T09:19:00.297+01,12/29/2018,3.51696E+14,ON,akure_south,Oke-Aro,female,48,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.2110473888442 5.160890240402754 345.0484478858254 4.0,7.211047389,5.16089024,345.0484479,4,rentage,self_made,yes,,continous,yes,inorganic,unit-50-100,yes,18,5/29/2018,6/28/2019,5,90000,5,50000,90000,not_satisfied,no,no,no,,open_market,Oke lisa,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10587535?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546070949330.jpg,akindele_ahmed,uuid:016fb781-3053-4b49-a601-16cb208ecbe4,39358195,016fb781-3053-4b49-a601-16cb208ecbe4,12/30/2018 9:35,95,,-1,,,2.01812E+11,87497,denironyx,369774
2018-12-29T09:21:40.344+01,2018-12-29T09:27:40.080+01,12/29/2018,3.51696E+14,ON,akure_south,Oke-Aro,male,61,commercial,maize,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.211405999075614 5.155721057180852 330.57053126900104 16.0,7.211405999,5.155721057,330.5705313,16,rentage,open-market,,,continous,yes,inorganic,unit-100-100,yes,20,9/29/2018,11/29/2018,1,90000,1,90000,85000,satisfied,no,yes,no,,off_takers,Group of women,yes,disagree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10587536?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546072039232.jpg,akindele_ahmed,uuid:2f6c5fe8-2262-404e-b9f9-ab6afcfb10b9,39358203,2f6c5fe8-2262-404e-b9f9-ab6afcfb10b9,12/30/2018 9:36,96,,-1,,,2.01812E+11,360,denironyx,369774
2018-12-29T09:29:45.475+01,2018-12-29T09:36:02.120+01,12/29/2018,3.51696E+14,ON,akure_south,Oke-Aro,male,61,commercial,maize,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.211567296462986 5.155207563737395 328.8414717292673 8.0,7.211567296,5.155207564,328.8414717,8,rentage,open-market,yes,,continous,yes,inorganic,unit-50-100,yes,20,12/29/2018,3/10/2019,1,100000,1,70000,80000,satisfied,no,yes,no,,off_takers,Group of women,yes,disagree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10587540?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546072537998.jpg,akindele_ahmed,uuid:037aa2c9-10c5-42a0-a111-aba268f59345,39358211,037aa2c9-10c5-42a0-a111-aba268f59345,12/30/2018 9:36,97,,-1,,,2.01812E+11,377,denironyx,369774
2018-12-29T10:01:06.059+01,2018-12-29T10:07:40.101+01,12/29/2018,3.51696E+14,ON,akure_south,Oke-Aro,male,52,commercial,yam,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7.211428561224454 5.154009641689176 352.885191937343 16.0,7.211428561,5.154009642,352.8851919,16,rentage,open-market,yes,,shifting,yes,inorganic,unit-50-100,no,20,12/29/2018,8/28/2019,2,150000,1,100000,80000,satisfied,no,yes,no,,off_takers,Women group,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10587544?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546074440582.jpg,akindele_ahmed,uuid:3e87fe62-c0e3-42ae-9537-b8e8954b9f6f,39358238,3e87fe62-c0e3-42ae-9537-b8e8954b9f6f,12/30/2018 9:36,98,,-1,,,2.01812E+11,394,denironyx,369774
2018-12-29T10:33:30.394+01,2018-12-29T10:43:45.976+01,12/29/2018,3.51696E+14,ON,akure_south,Oke-Aro,male,30,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.2144078447768925 5.152745207829265 350.6784477390921 16.0,7.214407845,5.152745208,350.6784477,16,rentage,self_made,yes,,mixed,yes,inorganic,unit-100-100,no,4,9/29/2018,9/1/2019,13,250000,12,300000,240000,not_satisfied,no,yes,no,,off_takers,Group of women,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10587545?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546076604769.jpg,akindele_ahmed,uuid:152b48b0-d2b1-46d2-975f-84f8ce2cc1b3,39358259,152b48b0-d2b1-46d2-975f-84f8ce2cc1b3,12/30/2018 9:37,99,,-1,,,2.01812E+11,615,denironyx,369774
2018-12-29T10:53:36.844+01,2018-12-29T11:00:18.182+01,12/29/2018,3.51696E+14,ON,akure_south,Oke-Aro,male,51,commercial,maize,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.217658213945389 5.152974468826857 325.2041221077536 4.0,7.217658214,5.152974469,325.2041221,4,rentage,open-market,yes,,continous,yes,inorganic,unit-100-100,no,15,11/10/2018,2/28/2019,2,150000,2,120000,100000,very_satisfied,no,yes,no,,off_takers,Women,no,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10587551?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546077579365.jpg,akindele_ahmed,uuid:33fbbbcd-8479-4236-afc7-01943b6243b4,39358261,33fbbbcd-8479-4236-afc7-01943b6243b4,12/30/2018 9:37,100,,-1,,,2.01812E+11,402,denironyx,369774
2018-12-29T11:00:24.417+01,2018-12-30T10:09:00.355+01,12/29/2018,3.51696E+14,ON,akure_south,Oke-Aro,male,51,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.21742106003879 5.15313836952097 332.15437209248785 12.0,7.21742106,5.15313837,332.1543721,12,rentage,open-market,yes,,continous,yes,inorganic,unit-200-200,no,15,11/27/2018,10/29/2019,30,450000,40,600000,500000,not_satisfied,no,yes,no,,off_takers,Oja Oba,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10587552?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546077759056.jpg,akindele_ahmed,uuid:308b4ad4-e083-48f6-8a92-ed9977fc1b84,39358262,308b4ad4-e083-48f6-8a92-ed9977fc1b84,12/30/2018 9:37,101,,-1,,,2.01812E+11,83316,denironyx,369774
2018-12-29T11:05:23.841+01,2018-12-30T10:12:30.567+01,12/29/2018,3.51696E+14,ON,akure_south,Oke-Aro,male,30,commercial,vegetables,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7.217577328803149 5.154128244942158 329.16930602097506 4.0,7.217577329,5.154128245,329.169306,4,rentage,open-market,yes,,continous,yes,inorganic,unit-50-100,no,10,12/29/2018,1/29/2018,1,50000,1,60000,45000,satisfied,no,yes,no,,off_takers,Women group,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10587553?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546078079207.jpg,akindele_ahmed,uuid:fe5fdd2e-0ac1-489a-aea1-efe41665cbf3,39358264,fe5fdd2e-0ac1-489a-aea1-efe41665cbf3,12/30/2018 9:37,102,,-1,,,2.01812E+11,83227,denironyx,369774
2018-12-29T11:10:39.062+01,2018-12-30T10:15:37.293+01,12/29/2018,3.51696E+14,ON,akure_south,Oke-Aro,male,35,commercial,maize,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.217013151984244 5.15402718526452 328.6155027675006 4.0,7.217013152,5.154027185,328.6155028,4,rentage,open-market,yes,,continous,yes,inorganic,unit-100-100,no,5,12/18/2018,2/28/2019,2,150000,2,140000,140000,satisfied,no,yes,no,,off_takers,Women group,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10587554?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546078440348.jpg,akindele_ahmed,uuid:891d7f40-439e-491f-94e7-067b16f30a5e,39358265,891d7f40-439e-491f-94e7-067b16f30a5e,12/30/2018 9:38,103,,-1,,,2.01812E+11,83098,denironyx,369774
2018-12-29T09:17:22.923+01,2018-12-30T09:39:01.541+01,12/29/2018,3.51696E+14,ON,akure_south,Oke-Aro,male,60,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.210756419056949 5.1531049903022215 355.4825176147494 16.0,7.210756419,5.15310499,355.4825176,16,rentage,self_made,yes,,shifting,no,,unit-120-120,no,10,6/17/2018,6/28/2019,30,450000,33,495000,396000,not_satisfied,no,yes,no,,open_market,Oja Oba market or Idanre market,yes,disagree,agree,agree,http://classic.ona.io/api/v1/files/10588126?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546073244637.jpg,awoniyi_rugayah,uuid:17574729-3f0f-426b-a41d-97a2fec9df5c,39360196,17574729-3f0f-426b-a41d-97a2fec9df5c,12/30/2018 12:05,104,,-1,,,2.01812E+11,87699,denironyx,369774
2018-12-29T09:55:17.758+01,2018-12-30T12:35:38.746+01,12/29/2018,3.51696E+14,ON,akure_south,Oke-Aro,male,25,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.210694855092741 5.150462554827176 360.1280883906136 16.0,7.210694855,5.150462555,360.1280884,16,rentage,self_made,yes,,continous,yes,inorganic,unit-120-120,no,8,8/9/2018,9/29/2019,20,5000,200,5000,,not_satisfied,no,yes,no,,off_takers,,yes,strongly_agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10588127?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546074342530.jpg,awoniyi_rugayah,uuid:cfec0a2e-1fd3-4380-994d-44914e744cf5,39360200,cfec0a2e-1fd3-4380-994d-44914e744cf5,12/30/2018 12:06,105,,-1,,,2.01812E+11,96021,denironyx,369774
2018-12-29T11:51:43.848+01,2018-12-30T12:31:21.884+01,12/29/2018,3.51696E+14,ON,akure_south,Oke-Aro,female,40,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.211608413770065 5.160348554337744 345.2565382249039 8.0,7.211608414,5.160348554,345.2565382,8,rentage,self_made,yes,,continous,no,,unit-50-100,no,15,11/7/2017,11/18/2018,10,150000,12,180000,150000,not_satisfied,no,yes,no,,open_market,Oja oba,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10588129?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546080892022.jpg,awoniyi_rugayah,uuid:77ea2086-1675-4c9f-8861-9ad3c938d75c,39360223,77ea2086-1675-4c9f-8861-9ad3c938d75c,12/30/2018 12:07,106,,-1,,,2.01812E+11,88778,denironyx,369774
2018-12-29T12:21:59.730+01,2018-12-30T12:35:33.499+01,12/29/2018,3.51696E+14,ON,akure_south,Oke-Aro,female,40,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.2109389536076955 5.159041708693232 357.00256353335084 4.0,7.210938954,5.159041709,357.0025635,4,rentage,self_made,yes,,shifting,yes,inorganic,unit-100-100,no,15,4/30/2017,3/28/2018,17,255000,21,300000,250000,not_satisfied,no,yes,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10588131?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546082871014.jpg,awoniyi_rugayah,uuid:8552b00d-28d2-4c88-a690-ffa391c5833f,39360227,8552b00d-28d2-4c88-a690-ffa391c5833f,12/30/2018 12:07,107,,-1,,,2.01812E+11,87214,denironyx,369774
2018-12-29T12:34:51.417+01,2018-12-30T12:41:12.918+01,12/29/2018,3.51696E+14,ON,akure_south,Oke-Aro,male,30,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.2121864717420365 5.159419486895388 369.0724415467266 4.0,7.212186472,5.159419487,369.0724415,4,rentage,self_made,yes,,continous,no,,unit-50-100,no,4,2/15/2018,1/30/2019,7,100000,12,180000,150000,not_satisfied,no,sometimes,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10588132?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546083875328.jpg,awoniyi_rugayah,uuid:7eb03220-4a5e-4e22-bf15-0eba866ddeec,39360228,7eb03220-4a5e-4e22-bf15-0eba866ddeec,12/30/2018 12:07,108,,-1,,,2.01812E+11,86781,denironyx,369774
2018-12-29T12:52:57.851+01,2018-12-30T12:46:31.375+01,12/29/2018,3.51696E+14,ON,akure_south,Oke-Aro,female,27,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.21152107349569 5.158722959396189 327.3829447877247 12.0,7.211521073,5.158722959,327.3829448,12,rentage,self_made,yes,,continous,no,,unit-50-100,yes,6,2/5/2018,1/15/2019,10,130000,14,200000,170000,not_satisfied,no,yes,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10588133?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546084590525.jpg,awoniyi_rugayah,uuid:79b12091-9b1e-4f88-99ec-ac53f3bcccea,39360229,79b12091-9b1e-4f88-99ec-ac53f3bcccea,12/30/2018 12:08,109,,-1,,,2.01812E+11,86014,denironyx,369774
2018-12-29T12:58:59.388+01,2018-12-30T12:51:36.489+01,12/29/2018,3.51696E+14,ON,akure_south,Oke-Aro,female,62,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.214646384012455 5.157502349819805 351.31753968955786 4.0,7.214646384,5.15750235,351.3175397,4,rentage,self_made,yes,,shifting,no,,unit-50-100,no,20,8/17/2018,7/27/2019,9,140000,13,200000,140000,not_satisfied,no,yes,no,,open_market,oke aro market,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10588134?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546085214428.jpg,awoniyi_rugayah,uuid:5751957b-c153-4e81-a92c-ece7cc6dde96,39360233,5751957b-c153-4e81-a92c-ece7cc6dde96,12/30/2018 12:08,110,,-1,,,2.01812E+11,85957,denironyx,369774
2018-12-29T13:07:18.095+01,2018-12-30T13:02:10.740+01,12/29/2018,3.51696E+14,ON,akure_south,Oke-Aro,female,62,commercial,yam,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7.214702808240833 5.15739592331345 363.67732232035564 16.0,7.214702808,5.157395923,363.6773223,16,rentage,self_made,yes,,shifting,no,,unit-50-100,no,20,10/30/2018,1/2/2019,3,200000,5,300000,220000,not_satisfied,no,yes,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10588137?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546085377463.jpg,awoniyi_rugayah,uuid:59c90624-e601-488d-9b91-e81b382fae29,39360236,59c90624-e601-488d-9b91-e81b382fae29,12/30/2018 12:08,111,,-1,,,2.01812E+11,86092,denironyx,369774
2018-12-31T14:16:01.344+01,2019-01-01T04:39:41.425+01,12/31/2018,3.51696E+14,ON,ifedore,igbaraoke_1,female,32,commercial,cocoa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.3733106566374484 5.044937400077284 374.43801127242915 48.0,7.373310657,5.0449374,374.4380113,48,rentage,self_made,yes,,continous,no,,unit-100-100,no,15,3/30/2003,11/30/2018,1,1200000,950000,1000000,950000,not_satisfied,yes,sometimes,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10597106?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546262479967.jpg,akindele_mutiu,uuid:cd6d411c-6a2c-4f5a-8c5c-669532f12d06,39391618,cd6d411c-6a2c-4f5a-8c5c-669532f12d06,1/1/2019 4:44,112,,-1,,,2.01812E+11,51820,denironyx,369774
2018-12-31T17:15:38.866+01,2019-01-01T04:39:24.068+01,12/31/2018,3.51696E+14,ON,ifedore,igbaraoke_2,male,51,commercial,cocoa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.373389612118735 5.042970318560695 361.68316018209765 6.0,7.373389612,5.042970319,361.6831602,6,rentage,self_made,yes,,continous,no,,unit-100-100,no,20,3/28/2003,11/20/2018,1,1200000,850000,1000000,850000,not_satisfied,no,sometimes,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10597107?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546273213182.jpg,akindele_mutiu,uuid:6c1f2788-705c-49e6-93a0-4a6ed77ae7fa,39391619,6c1f2788-705c-49e6-93a0-4a6ed77ae7fa,1/1/2019 4:44,113,,-1,,,2.01812E+11,41026,denironyx,369774
2018-12-31T17:23:04.666+01,2019-01-01T04:39:03.858+01,12/31/2018,3.51696E+14,ON,ifedore,igbaraoke_1,male,24,commercial,plantain,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.373318590392154 5.043060134253309 368.5622000002256 16.0,7.37331859,5.043060134,368.5622,16,rentage,other,yes,,continous,no,,unit-100-100,no,6,5/28/2014,11/24/2018,2,500000,320000,450000,320000,not_satisfied,yes,sometimes,no,,weekly_market,Igbara oke market,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10597111?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546273825518.jpg,akindele_mutiu,uuid:70f13290-0ac5-44cd-938a-5ed7a3da0d2c,39391637,70f13290-0ac5-44cd-938a-5ed7a3da0d2c,1/1/2019 4:45,114,,-1,,,2.01812E+11,40559,denironyx,369774
2018-12-31T18:23:12.880+01,2019-01-01T04:38:24.393+01,12/31/2018,3.51696E+14,ON,ifedore,igbaraoke_2,male,52,commercial,cocoa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.41128009296033 5.063165618238843 387.70789036838414 8.0,7.411280093,5.063165618,387.7078904,8,rentage,self_made,yes,,continous,no,,unit-120-120,no,20,3/20/2002,11/13/2018,2,1500000,900000,1000000,900000,not_satisfied,no,sometimes,no,,off_takers,,yes,agree,agree,disagree,http://classic.ona.io/api/v1/files/10597112?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546277610106.jpg,akindele_mutiu,uuid:502f3a6f-b644-4250-a297-e5ec84284c71,39391640,502f3a6f-b644-4250-a297-e5ec84284c71,1/1/2019 4:46,115,,-1,,,2.01812E+11,36912,denironyx,369774
2018-12-31T18:36:45.654+01,2019-01-01T04:38:37.444+01,12/31/2018,3.51696E+14,ON,ifedore,igbaraoke_2,female,35,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,rentage,self_made,yes,,shifting,no,,unit-100-100,no,10,6/10/2018,6/7/2019,16,320000,280000,300000,280000,not_satisfied,no,no,no,,weekly_market,Owena Market,yes,agree,strongly_agree,agree,http://classic.ona.io/api/v1/files/10597121?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546313341549.jpg,akindele_mutiu,uuid:eda305b8-62b9-4d2e-8558-79584cbf3ebc,39391666,eda305b8-62b9-4d2e-8558-79584cbf3ebc,1/1/2019 4:47,116,,-1,,,2.01812E+11,36112,denironyx,369774
2019-01-01T04:40:44.947+01,2019-01-01T05:01:13.284+01,1/1/2019,3.51696E+14,ON,ifedore,igbaraoke_1,female,39,commercial,cocoa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.258005668678952 5.169237443295678 458.7416917754556 96.0,7.258005669,5.169237443,458.7416918,96,own,self_made,yes,,continous,no,,unit-120-120,no,20,6/26/2003,10/24/2018,1,1600000,950000,1200000,950000,not_satisfied,no,no,no,,weekly_market,"Owena and Igbara oke market,",yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10597130?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546314831173.jpg,akindele_mutiu,uuid:1f8ef1f6-e005-49fc-b3a8-3e015836ad38,39391679,1f8ef1f6-e005-49fc-b3a8-3e015836ad38,1/1/2019 4:48,117,,-1,,,2.01812E+11,1229,denironyx,369774
2018-12-31T11:19:57.356+01,2019-01-01T06:11:31.522+01,12/31/2018,3.51696E+14,ON,ifedore,igbaraoke_1,male,30,commercial,plantain,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.372027422008824 5.042097679616096 348.7300151581824 8.0,7.372027422,5.04209768,348.7300152,8,rentage,self_made,yes,,continous,no,,unit-100-100,no,8,7/24/2016,10/24/2018,8,350000,280000,350000,280000,not_satisfied,yes,sometimes,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10597271?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546252067677.jpg,akindele_mutiu,uuid:eda9e645-e11c-44d5-ae43-60a4c694dce8,39391798,eda9e645-e11c-44d5-ae43-60a4c694dce8,1/1/2019 5:13,118,,-1,,,2.01812E+11,67894,denironyx,369774
